,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
13,Dennis Bell,SF,22.0,NYK,1.0,4.0,-6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.222,-14.4,-2.4,-16.8,0.0
14,Walt Bellamy*,C,34.0,ATL,77.0,2440.0,15.2,0.521,0.0,0.478,10.7,20.0,15.3,10.3,0.9,1.0,0.0,0.0,0.0,3.2,2.2,5.4,0.107,-0.1,0.4,0.3,1.4
15,Henry Bibby,PG,24.0,NYK,66.0,986.0,15.7,0.489,0.0,0.189,5.1,9.1,7.1,13.9,3.1,0.1,0.0,0.0,0.0,0.7,1.6,2.3,0.11,0.9,-0.8,0.1,0.5
16,Dave Bing*,PG,30.0,DET,81.0,3124.0,16.4,0.497,0.0,0.328,3.6,5.7,4.6,25.8,1.6,0.3,0.0,0.0,0.0,4.1,3.2,7.3,0.113,3.0,-1.7,1.3,2.6
17,John Block,PF,29.0,KCO,82.0,1777.0,13.2,0.493,0.0,0.325,7.6,15.3,11.5,7.6,1.7,1.0,0.0,0.0,0.0,0.8,1.5,2.3,0.062,-2.1,-0.2,-2.4,-0.2
18,Tom Boerwinkle,C,28.0,CHI,46.0,602.0,15.4,0.543,0.0,0.504,9.0,28.0,18.3,21.2,1.2,1.6,0.0,0.0,0.0,0.5,1.2,1.7,0.134,0.6,2.2,2.9,0.7
19,Freddie Boyd,PG,23.0,PHI,75.0,1818.0,10.9,0.447,0.0,0.274,0.8,4.2,2.5,19.9,1.5,0.3,0.0,0.0,0.0,-0.9,0.7,-0.2,-0.007,-3.2,-2.3,-5.4,-1.6
21,Steve Bracey,PG,23.0,ATL,75.0,1463.0,12.5,0.49,0.0,0.185,1.8,8.4,5.0,21.1,1.8,0.2,0.0,0.0,0.0,0.6,0.9,1.5,0.05,-2.0,-1.3,-3.3,-0.5
22,Bill Bradley*,SF,30.0,NYK,82.0,2813.0,11.1,0.485,0.0,0.15,2.2,7.2,4.7,12.3,0.7,0.4,0.0,0.0,0.0,1.6,2.6,4.2,0.071,-0.8,-1.4,-2.2,-0.2
23,Jim Brewer,PF,22.0,CLE,82.0,1862.0,10.9,0.415,0.0,0.224,10.8,18.5,14.4,10.6,1.1,1.0,0.0,0.0,0.0,-0.3,1.5,1.3,0.032,-3.5,1.1,-2.4,-0.2
24,Bill Bridges,PF,34.0,LAL,65.0,1812.0,11.6,0.468,0.0,0.32,10.1,14.8,12.6,10.5,1.4,0.8,0.0,0.0,0.0,0.8,2.0,2.8,0.074,-1.8,0.5,-1.3,0.3
25,John Brisker,SF,26.0,SEA,35.0,717.0,17.3,0.498,0.0,0.253,7.6,12.4,9.9,11.9,1.7,0.4,0.0,0.0,0.0,1.1,0.6,1.7,0.115,0.7,-1.6,-0.9,0.2
26,Allan Bristow,SF,22.0,PHI,55.0,643.0,15.0,0.437,0.0,0.211,9.7,15.4,12.5,21.2,2.0,0.1,0.0,0.0,0.0,-0.1,0.6,0.5,0.039,-0.8,0.2,-0.6,0.2
27,Fred Brown,SG,25.0,SEA,82.0,2501.0,17.9,0.51,0.0,0.184,4.2,11.7,7.8,24.5,2.4,0.4,0.0,0.0,0.0,4.0,2.4,6.4,0.123,2.8,0.5,3.3,3.3
28,John Brown,SF,22.0,ATL,77.0,1715.0,12.8,0.493,0.0,0.343,10.2,15.8,12.9,8.9,0.7,0.5,0.0,0.0,0.0,1.2,1.1,2.3,0.063,-1.5,-1.3,-2.8,-0.4
29,Corky Calhoun,SF,23.0,PHO,77.0,2207.0,9.8,0.497,0.0,0.222,5.3,13.3,9.3,7.9,1.4,0.7,0.0,0.0,0.0,1.1,1.1,2.2,0.048,-3.3,1.1,-2.2,-0.1
30,Larry Cannon,SG,26.0,PHI,19.0,335.0,10.2,0.42,0.0,0.22,4.4,6.0,5.2,22.2,0.9,0.6,0.0,0.0,0.0,-0.3,0.1,-0.2,-0.029,-3.1,-2.0,-5.1,-0.3
31,Austin Carr,SG,25.0,CLE,81.0,3100.0,15.8,0.486,0.0,0.194,4.3,5.3,4.8,15.8,1.4,0.2,0.0,0.0,0.0,4.5,0.9,5.4,0.084,1.2,-1.6,-0.4,1.2
32,Fred Carter,SG,28.0,PHI,78.0,3044.0,15.7,0.463,0.0,0.218,2.5,9.5,5.8,23.8,1.6,0.4,0.0,0.0,0.0,0.3,2.0,2.3,0.036,0.8,-0.7,0.1,1.6
33,Bill Chamberlain,SF,24.0,PHO,28.0,367.0,14.2,0.495,0.0,0.431,9.2,12.8,11.0,13.5,2.4,1.7,0.0,0.0,0.0,0.2,0.3,0.5,0.063,-0.9,0.7,-0.1,0.2
34,Don Chaney,SG,27.0,BOS,81.0,2258.0,12.9,0.51,0.0,0.24,9.2,7.0,8.1,10.2,1.6,1.3,0.0,0.0,0.0,3.0,2.9,5.8,0.124,0.5,0.5,1.0,1.7
35,Ken Charles,SG,22.0,BUF,59.0,693.0,10.2,0.521,0.0,0.427,3.7,5.6,4.7,9.6,1.9,0.7,0.0,0.0,0.0,0.3,0.3,0.6,0.045,-3.0,-1.0,-3.9,-0.3
36,Phil Chenier,SG,23.0,CAP,76.0,2942.0,17.2,0.475,0.0,0.208,3.6,9.0,6.3,12.6,2.4,1.2,0.0,0.0,0.0,3.1,4.3,7.4,0.121,1.7,0.0,1.8,2.8
37,Bob Christian,C,27.0,PHO,81.0,1244.0,11.7,0.545,0.0,0.524,7.0,20.5,13.8,10.0,0.7,1.3,0.0,0.0,0.0,1.0,0.8,1.9,0.072,-2.8,0.5,-2.3,-0.1
38,Archie Clark,PG,32.0,CAP,56.0,1786.0,14.4,0.5,0.0,0.194,2.3,5.2,3.8,22.6,1.5,0.2,0.0,0.0,0.0,2.2,1.7,4.0,0.107,1.3,-1.4,-0.2,0.8
39,Jim Cleamons,PG,24.0,CLE,81.0,1642.0,12.5,0.468,0.0,0.244,3.7,11.1,7.2,19.2,1.7,0.6,0.0,0.0,0.0,0.6,1.1,1.7,0.049,-2.1,0.1,-2.0,0.0
40,Barry Clemens,SF,30.0,CLE,71.0,913.0,13.4,0.513,0.0,0.211,4.5,14.8,9.3,12.8,1.8,0.1,0.0,0.0,0.0,0.9,0.7,1.6,0.086,-1.6,-0.5,-2.2,0.0
42,E.C. Coleman,PF,23.0,HOU,58.0,1075.0,11.3,0.536,0.0,0.296,8.1,16.8,12.5,9.1,1.6,1.0,0.0,0.0,0.0,0.8,0.8,1.7,0.074,-2.2,1.1,-1.1,0.2
43,Doug Collins,SG,22.0,PHI,25.0,436.0,10.5,0.441,0.0,0.371,1.5,9.0,5.1,13.5,1.3,0.2,0.0,0.0,0.0,-0.5,0.2,-0.3,-0.028,-3.9,-2.4,-6.3,-0.5
44,Mel Counts,C,32.0,LAL,45.0,499.0,11.4,0.402,0.0,0.198,10.7,15.9,13.4,14.0,1.7,2.2,0.0,0.0,0.0,-0.4,0.7,0.3,0.031,-3.4,0.6,-2.7,-0.1
45,Dave Cowens*,C,25.0,BOS,80.0,3352.0,16.6,0.476,0.0,0.186,7.8,27.9,18.1,14.6,1.2,1.5,0.0,0.0,0.0,2.6,6.7,9.3,0.134,0.4,2.2,2.6,3.9
46,Dick Cunningham,C,27.0,MIL,8.0,45.0,6.1,0.33,0.0,1.167,2.4,31.7,18.1,0.0,2.0,2.3,0.0,0.0,0.0,-0.1,0.1,0.0,-0.009,-10.7,-1.7,-12.5,-0.1
47,Mike D'Antoni,SG,22.0,KCO,52.0,989.0,10.4,0.431,0.0,0.177,2.5,7.3,4.9,16.7,3.4,0.8,0.0,0.0,0.0,-0.7,0.9,0.3,0.012,-3.7,1.2,-2.4,-0.1
48,Bob Dandridge,SF,26.0,MIL,71.0,2521.0,17.0,0.535,0.0,0.185,5.1,13.7,9.7,11.2,2.0,0.8,0.0,0.0,0.0,4.4,4.0,8.4,0.16,2.3,-0.3,1.9,2.5
49,Charlie Davis,SG,24.0,POR,8.0,90.0,8.2,0.371,0.0,0.1,2.2,10.4,6.2,16.2,1.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,-0.068,-7.2,-2.7,-9.9,-0.2
50,Dwight Davis,PF,24.0,CLE,76.0,2477.0,13.5,0.483,0.0,0.318,6.8,20.7,13.3,10.5,1.2,1.6,0.0,0.0,0.0,1.3,2.4,3.7,0.072,-1.8,1.4,-0.4,1.0
51,Jim Davis,C,32.0,DET,78.0,947.0,13.7,0.471,0.0,0.491,11.1,20.7,15.9,12.1,1.9,1.7,0.0,0.0,0.0,0.0,1.8,1.8,0.092,-0.7,0.7,0.0,0.5
52,Mel Davis,PF,23.0,NYK,30.0,167.0,10.5,0.382,0.0,0.168,10.7,23.3,17.0,7.0,0.8,1.3,0.0,0.0,0.0,-0.4,0.3,-0.2,-0.045,-5.1,-3.7,-8.9,-0.3
53,Mickey Davis,SF,23.0,MIL,73.0,1012.0,15.5,0.561,0.0,0.334,8.4,13.7,11.3,11.1,1.2,0.3,0.0,0.0,0.0,2.0,1.3,3.4,0.159,1.3,-1.5,-0.2,0.5
54,Dave DeBusschere*,PF,33.0,NYK,71.0,2699.0,16.3,0.49,0.0,0.179,5.2,24.2,14.8,13.9,1.2,0.8,0.0,0.0,0.0,2.4,4.6,7.0,0.125,0.8,0.9,1.7,2.5
55,Derrek Dickey,PF,22.0,GSW,66.0,930.0,13.4,0.536,0.0,0.283,12.8,21.5,17.2,7.1,0.8,0.8,0.0,0.0,0.0,1.3,1.0,2.3,0.116,-1.2,-0.3,-1.5,0.1
56,Ernie DiGregorio,PG,23.0,BUF,81.0,2910.0,13.6,0.459,0.0,0.153,1.7,5.7,3.7,30.1,0.9,0.2,0.0,0.0,0.0,0.9,0.4,1.2,0.021,-0.8,-2.8,-3.6,-1.2
57,Steve Downing,C,23.0,BOS,24.0,137.0,10.2,0.396,0.0,0.594,10.2,17.2,13.8,10.5,1.6,0.0,0.0,0.0,0.0,-0.3,0.2,-0.1,-0.038,-3.4,-2.9,-6.3,-0.1
58,Terry Driscoll,PF,26.0,MIL,64.0,697.0,11.9,0.497,0.0,0.246,11.4,17.2,14.5,9.5,1.4,1.2,0.0,0.0,0.0,0.3,1.1,1.5,0.1,-0.7,-0.2,-0.9,0.2
59,Ken Durrett,SF,25.0,KCO,45.0,462.0,13.0,0.519,0.0,0.392,6.3,11.3,8.8,6.2,1.3,0.6,0.0,0.0,0.0,0.3,0.2,0.5,0.052,-2.3,-2.4,-4.7,-0.3
60,Joe Ellis,SF,29.0,GSW,50.0,515.0,8.5,0.344,0.0,0.163,6.9,15.3,11.2,8.7,2.8,0.9,0.0,0.0,0.0,-0.9,0.7,-0.2,-0.02,-5.8,0.6,-5.2,-0.4
61,Leroy Ellis,C,33.0,PHI,81.0,2831.0,13.2,0.494,0.0,0.271,9.5,21.2,15.1,9.2,1.3,1.6,0.0,0.0,0.0,2.5,3.4,5.8,0.099,-2.1,2.6,0.5,1.8
63,Keith Erickson,SF,29.0,PHO,66.0,2033.0,15.3,0.523,0.0,0.268,4.7,15.8,10.3,14.3,1.4,0.5,0.0,0.0,0.0,2.9,1.1,4.1,0.096,-0.4,0.3,-0.1,1.0
64,Hank Finkel,C,31.0,BOS,60.0,427.0,11.6,0.497,0.0,0.331,9.5,20.7,15.3,8.1,0.3,0.8,0.0,0.0,0.0,0.3,0.6,0.9,0.096,-2.6,-1.3,-4.0,-0.2
65,Chris Ford,SG,25.0,DET,82.0,2059.0,12.9,0.465,0.0,0.129,5.5,9.7,7.6,18.2,3.2,0.4,0.0,0.0,0.0,0.9,3.4,4.3,0.1,-0.2,1.4,1.2,1.7
66,Fred Foster,SF,27.0,CLE,58.0,649.0,12.1,0.44,0.0,0.222,6.4,10.9,8.5,13.8,1.4,0.5,0.0,0.0,0.0,0.0,0.4,0.3,0.026,-2.8,-1.5,-4.2,-0.4
67,Jim Fox,C,30.0,SEA,78.0,2179.0,16.3,0.552,0.0,0.435,10.4,22.0,15.9,13.7,1.1,0.5,0.0,0.0,0.0,4.4,2.2,6.6,0.146,1.2,1.1,2.3,2.4
68,Walt Frazier*,PG,28.0,NYK,80.0,3338.0,18.7,0.519,0.0,0.246,3.8,13.1,8.5,24.4,2.2,0.2,0.0,0.0,0.0,5.9,5.1,10.9,0.157,4.4,1.0,5.5,6.3
69,Rod Freeman,SF,23.0,PHI,35.0,265.0,10.9,0.438,0.0,0.398,7.6,12.1,9.8,7.6,2.0,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,-4.1,-1.5,-5.6,-0.2
70,Bernie Fryer,SG,24.0,POR,80.0,1674.0,13.2,0.508,0.0,0.275,3.6,6.1,4.9,21.5,2.4,0.3,0.0,0.0,0.0,1.2,0.3,1.6,0.046,-1.8,-0.5,-2.3,-0.1
71,Dick Garrett,SG,27.0,TOT,40.0,326.0,6.3,0.376,0.0,0.151,4.9,7.8,6.4,9.1,1.4,0.2,0.0,0.0,0.0,-0.6,0.4,-0.2,-0.034,-5.0,-2.3,-7.3,-0.4
72,Dick Garrett,SG,27.0,NYK,25.0,239.0,6.0,0.383,0.0,0.143,4.4,7.0,5.7,7.9,1.4,0.2,0.0,0.0,0.0,-0.4,0.3,-0.2,-0.032,-5.1,-2.2,-7.3,-0.3
73,Dick Garrett,SG,27.0,MIL,15.0,87.0,7.2,0.359,0.0,0.171,6.3,9.8,8.2,12.7,1.6,0.0,0.0,0.0,0.0,-0.2,0.1,-0.1,-0.038,-4.8,-2.6,-7.3,-0.1
74,Rowland Garrett,SF,23.0,CHI,41.0,373.0,9.2,0.396,0.0,0.174,8.5,11.0,9.7,4.5,0.6,1.3,0.0,0.0,0.0,-0.5,0.4,-0.1,-0.011,-4.8,-3.6,-8.4,-0.6
75,Jim Garvin,PF,23.0,BUF,6.0,11.0,3.9,0.25,0.0,0.0,9.3,35.2,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.134,-14.5,-7.0,-21.5,-0.1
76,John Gianelli,C,23.0,NYK,70.0,1423.0,13.0,0.521,0.0,0.279,8.2,17.2,12.7,7.4,0.7,1.6,0.0,0.0,0.0,1.5,2.1,3.6,0.121,-0.8,-0.1,-1.0,0.4
77,Dick Gibbs,SF,25.0,SEA,71.0,1528.0,12.4,0.486,0.0,0.287,5.5,8.8,7.1,7.3,1.1,0.6,0.0,0.0,0.0,1.3,0.8,2.1,0.065,-2.0,-2.0,-4.0,-0.8
78,Herm Gilliam,PG,27.0,ATL,62.0,2003.0,15.8,0.483,0.0,0.158,3.0,10.5,6.7,24.6,2.9,0.5,0.0,0.0,0.0,1.4,2.1,3.4,0.082,0.4,0.7,1.1,1.6
79,Gail Goodrich*,SG,30.0,LAL,82.0,3061.0,18.5,0.511,0.0,0.332,3.0,4.5,3.7,21.8,1.8,0.2,0.0,0.0,0.0,5.9,1.9,7.8,0.122,3.0,-2.9,0.1,1.6
80,Travis Grant,SF,24.0,LAL,3.0,6.0,-1.5,0.282,0.0,0.75,0.0,14.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-0.386,-17.5,-12.1,-29.6,0.0
81,Lamar Green,PF,26.0,PHO,72.0,1103.0,9.6,0.427,0.0,0.215,7.9,24.1,16.1,5.0,1.3,1.7,0.0,0.0,0.0,-0.6,1.1,0.5,0.023,-6.3,0.6,-5.6,-1.0
82,Matt Guokas,SG,29.0,TOT,75.0,1871.0,9.1,0.508,0.0,0.152,1.7,4.9,3.4,15.9,1.3,0.6,0.0,0.0,0.0,1.1,0.4,1.5,0.04,-3.6,-0.7,-4.2,-1.0
83,Matt Guokas,SG,29.0,KCO,9.0,315.0,10.0,0.51,0.0,0.145,0.7,6.3,3.5,15.8,1.1,0.2,0.0,0.0,0.0,0.2,0.1,0.3,0.042,-3.3,-1.1,-4.4,-0.2
84,Matt Guokas,SG,29.0,HOU,39.0,1007.0,8.6,0.481,0.0,0.138,1.8,4.5,3.2,16.4,1.2,0.7,0.0,0.0,0.0,0.5,0.2,0.7,0.031,-4.0,-0.4,-4.5,-0.6
85,Matt Guokas,SG,29.0,BUF,27.0,549.0,9.5,0.556,0.0,0.182,2.2,4.9,3.6,15.2,1.5,0.5,0.0,0.0,0.0,0.5,0.2,0.6,0.054,-2.8,-0.8,-3.6,-0.2
86,Happy Hairston,PF,31.0,LAL,77.0,2634.0,17.2,0.583,0.0,0.586,12.1,23.5,18.0,10.5,1.0,0.3,0.0,0.0,0.0,5.6,3.7,9.3,0.17,1.9,0.2,2.0,2.7
87,Phil Hankinson,SF,22.0,BOS,28.0,163.0,18.1,0.506,0.0,0.126,13.4,16.2,14.8,4.0,0.8,0.3,0.0,0.0,0.0,0.3,0.2,0.5,0.143,-0.3,-5.4,-5.6,-0.1
89,Clem Haskins,SG,30.0,PHO,81.0,1822.0,16.0,0.51,0.0,0.256,4.4,7.9,6.2,20.3,1.9,0.4,0.0,0.0,0.0,2.7,0.7,3.4,0.09,0.3,-0.9,-0.6,0.6
90,John Havlicek*,SF,33.0,BOS,76.0,3091.0,17.4,0.509,0.0,0.277,4.4,10.6,7.6,20.8,1.3,0.5,0.0,0.0,0.0,5.9,3.8,9.7,0.151,3.0,-0.3,2.7,3.7
91,Connie Hawkins*,SF,31.0,TOT,79.0,2761.0,15.5,0.544,0.0,0.311,6.1,12.5,9.4,19.7,1.8,1.4,0.0,0.0,0.0,4.1,3.0,7.1,0.124,1.0,1.3,2.3,3.0
92,Connie Hawkins*,SF,31.0,PHO,8.0,223.0,14.9,0.524,0.0,0.365,6.4,13.0,9.8,17.0,1.6,0.7,0.0,0.0,0.0,0.3,0.1,0.4,0.092,-0.5,0.3,-0.2,0.1
93,Connie Hawkins*,SF,31.0,LAL,71.0,2538.0,15.5,0.547,0.0,0.306,6.1,12.5,9.4,19.9,1.8,1.5,0.0,0.0,0.0,3.8,2.9,6.7,0.127,1.1,1.4,2.5,2.9
94,Nate Hawthorne,SG,24.0,LAL,33.0,229.0,12.8,0.464,0.0,0.516,6.7,6.1,6.4,13.8,1.7,1.2,0.0,0.0,0.0,0.0,0.2,0.1,0.03,-2.0,-2.5,-4.6,-0.1
95,Elvin Hayes*,PF,28.0,CAP,81.0,3602.0,18.2,0.47,0.0,0.304,9.2,29.7,19.3,6.6,1.1,3.4,0.0,0.0,0.0,2.6,8.1,10.6,0.142,-0.3,1.5,1.2,3.0
96,Spencer Haywood*,PF,24.0,SEA,75.0,3039.0,19.4,0.511,0.0,0.301,9.7,23.1,16.1,11.6,0.9,1.8,0.0,0.0,0.0,6.2,3.5,9.7,0.153,1.8,0.7,2.6,3.5
97,Walt Hazzard,PG,31.0,SEA,49.0,571.0,12.6,0.465,0.0,0.25,2.9,7.0,4.8,27.6,2.0,0.5,0.0,0.0,0.0,0.2,0.4,0.6,0.051,-1.8,-1.4,-3.2,-0.2
98,Gar Heard,PF,25.0,BUF,81.0,2889.0,16.0,0.464,0.0,0.244,9.5,22.7,16.3,8.2,2.0,3.9,0.0,0.0,0.0,0.7,4.3,5.0,0.084,-2.2,2.5,0.3,1.7
99,Lou Hudson,SF,29.0,ATL,65.0,2588.0,19.5,0.546,0.0,0.26,4.8,8.9,6.8,12.7,2.7,0.6,0.0,0.0,0.0,6.5,2.4,8.8,0.164,2.9,-0.1,2.9,3.2
100,John Hummer,PF,25.0,TOT,53.0,1119.0,11.9,0.483,0.0,0.407,7.1,18.2,12.4,12.4,1.1,1.0,0.0,0.0,0.0,0.4,1.2,1.6,0.067,-2.1,1.1,-1.1,0.3
101,John Hummer,PF,25.0,CHI,18.0,186.0,10.3,0.514,0.0,0.609,7.1,13.6,10.3,9.9,0.7,0.3,0.0,0.0,0.0,0.0,0.2,0.3,0.066,-1.4,-1.4,-2.8,0.0
102,John Hummer,PF,25.0,SEA,35.0,933.0,12.2,0.476,0.0,0.371,7.1,19.1,12.8,13.0,1.2,1.2,0.0,0.0,0.0,0.4,0.9,1.3,0.067,-2.3,1.6,-0.7,0.3
103,Tom Ingelsby,PG,22.0,ATL,48.0,398.0,9.5,0.438,0.0,0.282,2.5,8.8,5.6,11.8,2.1,0.5,0.0,0.0,0.0,-0.2,0.3,0.1,0.014,-5.0,-0.9,-5.9,-0.4
104,Phil Jackson*,PF,28.0,NYK,82.0,2050.0,15.0,0.528,0.0,0.325,6.3,18.2,12.3,9.3,1.0,1.8,0.0,0.0,0.0,2.4,3.2,5.6,0.131,0.4,0.0,0.4,1.3
105,Charles Johnson,PG,24.0,GSW,59.0,1051.0,12.3,0.433,0.0,0.118,4.5,11.1,7.9,12.8,2.6,0.3,0.0,0.0,0.0,-0.1,1.1,1.0,0.044,-2.5,-0.3,-2.9,-0.2
106,George Johnson,C,26.0,HOU,26.0,238.0,8.4,0.462,0.0,0.333,9.1,18.2,13.7,4.7,1.5,1.8,0.0,0.0,0.0,-0.1,0.2,0.1,0.025,-5.2,0.6,-4.6,-0.2
107,George Johnson,C,25.0,GSW,66.0,1291.0,15.9,0.5,0.0,0.299,14.2,23.8,19.1,7.0,1.2,4.7,0.0,0.0,0.0,1.2,2.2,3.4,0.125,-1.3,2.4,1.1,1.0
108,John Johnson,SF,26.0,POR,69.0,2287.0,16.8,0.511,0.0,0.264,7.0,16.1,11.5,17.5,1.3,0.7,0.0,0.0,0.0,3.2,0.7,4.0,0.083,0.4,0.2,0.6,1.5
109,Ollie Johnson,SF,24.0,POR,79.0,1718.0,11.8,0.521,0.0,0.217,6.8,12.6,9.6,12.4,1.5,0.9,0.0,0.0,0.0,1.6,0.5,2.0,0.057,-2.6,0.8,-1.8,0.1
110,Dwight Jones,PF,21.0,ATL,74.0,1448.0,14.6,0.519,0.0,0.311,9.9,21.9,15.8,7.9,0.9,2.3,0.0,0.0,0.0,1.4,1.6,2.9,0.098,-1.9,0.2,-1.7,0.1
111,Larry Jones,PG,31.0,PHI,72.0,1876.0,13.7,0.498,0.0,0.378,3.5,6.0,4.7,17.4,2.0,0.5,0.0,0.0,0.0,1.7,1.1,2.9,0.073,-1.2,-0.3,-1.5,0.3
112,Bob Kauffman,PF,27.0,BUF,74.0,1304.0,13.1,0.52,0.0,0.41,7.6,17.0,12.4,13.5,1.2,0.7,0.0,0.0,0.0,1.1,1.0,2.0,0.075,-1.4,0.1,-1.4,0.2
114,Ben Kelso,SG,24.0,DET,46.0,298.0,6.8,0.402,0.0,0.229,5.2,5.5,5.3,8.0,1.8,0.2,0.0,0.0,0.0,-0.3,0.3,0.0,0.0,-4.4,-2.0,-6.4,-0.3
115,Toby Kimball,PF,31.0,PHI,75.0,1592.0,13.9,0.52,0.0,0.406,10.7,23.1,16.6,6.5,1.4,0.7,0.0,0.0,0.0,1.5,1.9,3.4,0.104,-2.2,0.4,-1.8,0.1
116,Don Kojis,SF,35.0,KCO,77.0,2091.0,15.6,0.528,0.0,0.325,6.3,12.9,9.6,7.9,1.7,0.4,0.0,0.0,0.0,3.4,1.3,4.8,0.109,-0.5,-0.8,-1.3,0.4
117,Howard Komives,PG,32.0,KCO,44.0,830.0,8.1,0.453,0.0,0.198,1.3,4.2,2.7,15.4,1.7,0.2,0.0,0.0,0.0,-0.1,0.3,0.1,0.008,-4.6,-1.1,-5.8,-0.8
118,Tom Kozelko,PF,22.0,CAP,49.0,573.0,9.4,0.479,0.0,0.241,8.5,12.1,10.3,5.6,1.7,0.6,0.0,0.0,0.0,0.2,0.8,1.0,0.08,-2.4,0.2,-2.2,0.0
119,Steve Kuberski,PF,26.0,BOS,78.0,985.0,10.9,0.48,0.0,0.302,9.7,13.5,11.6,5.1,0.3,0.3,0.0,0.0,0.0,0.7,1.0,1.7,0.084,-2.6,-2.8,-5.3,-0.8
120,Kevin Kunnert,C,22.0,TOT,64.0,701.0,12.6,0.503,0.0,0.153,12.4,19.4,16.0,7.9,0.6,4.0,0.0,0.0,0.0,0.3,0.7,1.0,0.066,-2.6,0.7,-1.9,0.0
121,Kevin Kunnert,C,22.0,BUF,39.0,340.0,12.1,0.504,0.0,0.158,12.9,17.9,15.5,9.2,0.6,3.6,0.0,0.0,0.0,0.1,0.3,0.4,0.057,-2.2,0.4,-1.7,0.0
122,Kevin Kunnert,C,22.0,HOU,25.0,361.0,13.0,0.502,0.0,0.149,12.0,20.8,16.4,6.7,0.6,4.3,0.0,0.0,0.0,0.2,0.4,0.6,0.075,-3.1,1.0,-2.1,0.0
