,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
33,Brent Barry,SG,30.0,SEA,81.0,3040.0,19.3,0.652,0.49,0.296,2.3,14.6,8.6,21.3,2.6,0.9,15.6,16.2,0.0,8.8,3.3,12.1,0.191,3.8,1.6,5.5,5.8
34,Jon Barry,SG,32.0,DET,82.0,1985.0,17.7,0.645,0.494,0.222,2.5,11.3,6.9,23.2,2.5,0.7,16.2,16.2,0.0,5.0,2.5,7.5,0.18,2.6,1.3,3.9,3.0
35,Mengke Bateer,C,26.0,DEN,27.0,408.0,8.0,0.469,0.091,0.28,8.5,18.8,13.4,8.9,1.3,0.9,17.8,19.8,0.0,-0.2,0.3,0.1,0.007,-6.3,-1.1,-7.4,-0.6
36,Tony Battie,C,25.0,BOS,74.0,1819.0,14.5,0.57,0.005,0.333,10.8,18.4,14.5,3.2,1.7,2.9,10.2,12.5,0.0,3.2,3.0,6.2,0.164,-1.4,0.8,-0.7,0.6
37,Shane Battier,SF,23.0,MEM,78.0,3097.0,13.9,0.518,0.287,0.294,6.5,8.6,7.5,11.9,2.1,1.8,12.5,18.2,0.0,2.7,2.1,4.8,0.074,0.2,0.3,0.5,1.9
38,Charlie Bell,SG,22.0,TOT,7.0,44.0,-1.8,0.337,0.545,0.182,5.1,7.7,6.4,6.4,0.0,0.0,29.6,17.2,0.0,-0.2,0.0,-0.2,-0.172,-8.3,-4.0,-12.3,-0.1
39,Charlie Bell,SG,22.0,PHO,5.0,42.0,-2.2,0.337,0.545,0.182,5.3,5.5,5.4,6.7,0.0,0.0,29.6,18.0,0.0,-0.2,0.0,-0.2,-0.185,-8.4,-4.8,-13.2,-0.1
40,Charlie Bell,SG,22.0,DAL,2.0,2.0,7.6,0.0,0.0,0.0,0.0,54.7,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,-7.1,12.8,5.6,0.0
41,Raja Bell,SG,25.0,PHI,74.0,890.0,8.6,0.486,0.183,0.2,4.0,10.1,7.1,13.4,1.3,0.3,15.5,15.9,0.0,0.1,1.0,1.1,0.059,-3.6,0.3,-3.3,-0.3
42,Jonathan Bender,SF,21.0,IND,78.0,1647.0,10.6,0.538,0.272,0.393,4.5,12.0,8.4,6.1,0.6,2.1,15.1,17.5,0.0,0.8,1.3,2.0,0.059,-1.5,-0.7,-2.2,-0.1
43,Travis Best,PG,29.0,TOT,74.0,1747.0,14.3,0.511,0.114,0.224,1.3,8.7,5.0,31.3,2.7,0.3,14.8,17.5,0.0,1.9,1.4,3.4,0.093,-1.1,0.3,-0.8,0.6
44,Travis Best,PG,29.0,IND,44.0,954.0,13.7,0.516,0.129,0.246,1.2,6.9,4.1,29.8,3.1,0.4,16.8,16.7,0.0,1.0,1.0,2.0,0.099,-1.2,1.3,0.1,0.5
45,Travis Best,PG,29.0,CHI,30.0,793.0,14.9,0.505,0.098,0.201,1.4,10.7,6.0,33.1,2.1,0.1,12.6,18.4,0.0,1.0,0.4,1.4,0.085,-0.9,-0.9,-1.8,0.1
46,Mike Bibby,PG,23.0,SAC,80.0,2659.0,14.9,0.513,0.14,0.196,1.5,7.3,4.5,23.0,1.6,0.4,11.1,19.7,0.0,3.7,2.6,6.3,0.113,0.3,0.0,0.4,1.6
47,Chauncey Billups,PG,25.0,MIN,82.0,2355.0,17.6,0.555,0.383,0.284,1.7,9.2,5.5,29.2,1.5,0.5,13.0,20.4,0.0,6.1,1.5,7.6,0.156,3.1,-0.6,2.5,2.7
48,Mookie Blaylock,PG,34.0,GSW,35.0,599.0,9.2,0.398,0.288,0.055,1.4,8.1,4.7,28.2,2.0,0.5,19.8,13.1,0.0,-0.2,0.1,-0.1,-0.004,-2.1,-0.7,-2.8,-0.1
49,Corie Blount,PF,33.0,PHI,72.0,1426.0,10.2,0.478,0.004,0.179,12.0,17.2,14.6,4.9,1.9,1.4,16.1,10.4,0.0,0.7,2.4,3.1,0.104,-2.7,0.9,-1.9,0.1
50,Mark Blount,C,26.0,BOS,44.0,415.0,9.3,0.509,0.0,0.487,6.7,16.0,11.2,3.8,2.0,3.6,20.0,12.7,0.0,0.0,0.7,0.7,0.081,-5.4,1.3,-4.1,-0.2
52,Calvin Booth,C,25.0,SEA,15.0,279.0,11.9,0.502,0.0,0.293,8.6,14.1,11.4,8.6,1.2,3.5,14.7,18.1,0.0,0.2,0.3,0.5,0.082,-3.3,0.2,-3.0,0.0
53,Ruben Boumtje-Boumtje,C,23.0,POR,33.0,245.0,6.5,0.453,0.0,0.781,10.0,16.5,13.2,2.3,0.7,5.0,24.6,10.6,0.0,-0.1,0.3,0.2,0.03,-6.1,0.5,-5.6,-0.2
54,Cal Bowdler,PF,24.0,ATL,52.0,585.0,9.4,0.416,0.029,0.27,7.4,14.1,10.7,3.0,1.6,1.9,5.3,15.9,0.0,0.0,0.5,0.5,0.039,-3.3,-1.0,-4.3,-0.3
55,Bruce Bowen,SF,30.0,SAS,59.0,1699.0,8.2,0.468,0.372,0.241,2.9,7.9,5.5,8.1,1.9,1.0,13.0,13.9,0.0,-0.3,2.2,1.9,0.054,-2.5,1.2,-1.3,0.3
56,Ryan Bowen,SF,26.0,DEN,75.0,1686.0,11.4,0.524,0.039,0.3,8.6,11.7,10.1,4.8,2.4,1.8,10.6,10.3,0.0,1.9,1.2,3.1,0.088,-2.0,0.9,-1.1,0.4
57,Ira Bowman,SG,28.0,PHI,3.0,29.0,16.4,0.714,0.143,0.0,0.0,3.9,2.0,6.4,3.7,0.0,0.0,11.1,0.0,0.1,0.0,0.1,0.21,1.1,5.5,6.6,0.1
58,Earl Boykins,PG,25.0,LAC,68.0,761.0,13.9,0.464,0.153,0.222,4.1,4.0,4.0,31.5,1.4,0.2,12.7,20.5,0.0,0.9,0.2,1.0,0.065,0.6,-2.0,-1.3,0.1
59,Michael Bradley,PF,22.0,TOR,26.0,118.0,9.9,0.526,0.08,0.32,6.6,17.1,11.7,4.0,0.0,3.8,17.4,13.4,0.0,0.0,0.1,0.1,0.053,-3.7,-1.1,-4.8,-0.1
60,Shawn Bradley,C,29.0,DAL,53.0,757.0,14.6,0.562,0.006,0.393,7.9,17.8,12.9,3.8,1.9,6.0,11.6,12.9,0.0,1.3,1.0,2.3,0.144,-1.8,2.1,0.3,0.4
61,Elton Brand,PF,22.0,LAC,80.0,3020.0,23.6,0.586,0.0,0.519,15.0,19.6,17.3,11.0,1.4,3.7,12.2,21.1,0.0,9.9,3.7,13.6,0.216,3.9,0.4,4.3,4.8
62,Terrell Brandon,PG,31.0,MIN,32.0,962.0,21.2,0.494,0.063,0.23,2.1,9.0,5.6,42.8,2.9,0.5,9.7,20.9,0.0,2.8,0.9,3.7,0.186,4.0,1.0,5.0,1.7
63,Jamison Brewer,SG,21.0,IND,13.0,43.0,10.0,0.4,0.2,0.0,5.4,15.4,10.5,30.3,2.4,0.0,37.5,8.4,0.0,0.0,0.1,0.0,0.052,-3.2,2.2,-1.0,0.0
64,Primoz Brezec,C,22.0,IND,22.0,160.0,9.8,0.538,0.0,0.862,11.6,8.3,9.9,5.8,0.0,3.1,13.0,13.0,0.0,0.2,0.1,0.3,0.096,-3.0,-0.9,-3.9,-0.1
65,Chucky Brown,SF,33.0,SAC,18.0,92.0,10.1,0.377,0.0,0.074,11.8,26.2,19.2,9.1,1.1,2.9,15.2,15.6,0.0,-0.1,0.2,0.1,0.052,-3.6,0.8,-2.8,0.0
66,Damone Brown,SF,22.0,PHI,17.0,67.0,1.6,0.469,0.048,0.381,3.4,3.4,3.4,5.0,0.8,1.1,26.8,22.9,0.0,-0.2,0.1,-0.1,-0.096,-8.5,-2.4,-10.9,-0.1
67,Dee Brown,PG,33.0,ORL,7.0,65.0,-3.2,0.175,0.6,0.0,0.0,15.6,7.7,4.2,2.4,1.1,16.7,16.5,0.0,-0.4,0.1,-0.3,-0.214,-10.7,-2.5,-13.2,-0.2
68,Ernest Brown,C,22.0,MIA,3.0,21.0,-9.7,0.193,0.0,0.667,5.6,27.6,16.7,0.0,0.0,3.7,27.9,24.5,0.0,-0.2,0.0,-0.2,-0.349,-16.5,-1.7,-18.2,-0.1
69,Kedrick Brown,SF,20.0,BOS,29.0,245.0,11.9,0.4,0.386,0.286,4.8,17.9,11.2,9.8,3.8,2.2,8.2,16.0,0.0,-0.1,0.5,0.4,0.075,-2.3,3.1,0.8,0.2
70,Kwame Brown,PF,19.0,WAS,57.0,817.0,11.2,0.45,0.004,0.407,8.9,19.4,14.1,8.4,1.1,2.4,13.0,18.6,0.0,0.0,0.8,0.8,0.048,-3.1,-0.9,-4.0,-0.4
71,P.J. Brown,C,32.0,CHH,80.0,2563.0,15.1,0.545,0.0,0.374,12.2,22.8,17.5,6.6,1.2,2.2,12.2,12.4,0.0,4.6,3.6,8.2,0.154,0.1,0.2,0.3,1.5
73,Randy Brown,PG,33.0,BOS,1.0,6.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,46.4,0.0,13.0,0.0,7.6,0.0,0.0,0.0,0.0,0.025,-1.0,5.2,4.2,0.0
74,Tierre Brown,SG,22.0,HOU,40.0,403.0,12.4,0.483,0.104,0.243,3.4,8.6,6.0,29.5,2.6,0.5,23.9,19.3,0.0,-0.1,0.2,0.1,0.006,-2.3,-1.0,-3.3,-0.1
75,Rick Brunson,PG,29.0,POR,59.0,520.0,12.2,0.477,0.097,0.363,5.1,10.3,7.7,32.7,2.6,0.3,26.4,15.6,0.0,0.2,0.5,0.7,0.066,-1.6,0.5,-1.1,0.1
76,Kobe Bryant,SG,23.0,LAL,80.0,3063.0,23.2,0.544,0.083,0.369,4.1,11.7,7.9,25.9,2.0,0.8,10.7,30.4,0.0,8.9,3.8,12.7,0.199,4.3,0.3,4.6,5.2
77,Mark Bryant,PF,36.0,SAS,30.0,206.0,11.5,0.478,0.0,0.145,14.4,10.3,12.3,7.9,1.8,0.7,9.3,14.6,0.0,0.3,0.3,0.6,0.133,-2.9,0.2,-2.7,0.0
78,Greg Buckner,SG,25.0,DAL,44.0,885.0,13.3,0.566,0.081,0.293,8.6,13.1,10.9,7.9,1.8,1.5,10.8,12.8,0.0,1.7,0.6,2.3,0.126,-0.4,0.6,0.2,0.5
79,Jud Buechler,SF,33.0,TOT,66.0,684.0,7.8,0.463,0.508,0.034,4.7,14.3,9.5,6.5,1.6,0.8,11.1,8.8,0.0,0.2,0.6,0.8,0.059,-2.4,0.2,-2.2,0.0
80,Jud Buechler,SF,33.0,PHO,6.0,54.0,5.1,0.5,1.0,0.0,4.1,12.7,8.4,7.5,1.0,0.0,14.3,5.8,0.0,0.0,0.0,0.1,0.064,-3.3,-0.5,-3.8,0.0
81,Jud Buechler,SF,33.0,ORL,60.0,630.0,8.0,0.461,0.482,0.036,4.8,14.5,9.6,6.5,1.6,0.9,11.0,9.1,0.0,0.2,0.6,0.8,0.058,-2.3,0.2,-2.1,0.0
82,Rodney Buford,SG,24.0,MEM,63.0,1769.0,10.1,0.47,0.118,0.135,3.3,13.9,8.6,7.0,1.3,0.5,9.1,17.8,0.0,-0.2,1.0,0.8,0.022,-3.0,-1.1,-4.2,-1.0
83,Matt Bullard,PF,34.0,CHH,31.0,350.0,6.8,0.436,0.496,0.104,3.3,12.0,7.7,7.4,0.3,0.4,9.1,17.3,0.0,-0.1,0.2,0.1,0.016,-2.8,-1.9,-4.7,-0.2
84,Mitchell Butler,SG,31.0,POR,11.0,90.0,9.4,0.513,0.13,0.522,7.7,10.6,9.1,8.6,0.0,0.8,15.0,16.9,0.0,0.1,0.0,0.1,0.057,-2.3,-2.5,-4.7,-0.1
85,Jason Caffey,PF,28.0,MIL,23.0,283.0,11.2,0.544,0.014,0.597,10.3,10.1,10.2,6.7,0.8,1.3,17.3,18.2,0.0,0.2,0.1,0.3,0.056,-3.2,-2.2,-5.5,-0.2
86,Marcus Camby,C,27.0,NYK,29.0,1007.0,15.1,0.483,0.003,0.341,10.2,26.8,18.5,5.6,1.8,3.7,11.2,17.4,0.0,0.5,1.7,2.1,0.102,-1.0,1.3,0.4,0.6
87,Elden Campbell,PF,33.0,CHH,77.0,2156.0,19.5,0.558,0.003,0.484,7.0,21.0,14.0,8.5,1.5,4.6,12.5,23.3,0.0,4.0,3.5,7.6,0.168,0.5,1.5,1.9,2.2
88,Brian Cardinal,PF,24.0,DET,8.0,43.0,15.9,0.612,0.538,0.154,5.5,10.9,8.2,8.0,1.2,0.0,0.0,15.2,0.0,0.1,0.0,0.2,0.201,2.4,-0.5,2.0,0.0
89,Anthony Carter,PG,26.0,MIA,46.0,1050.0,8.9,0.359,0.073,0.138,2.1,10.8,6.5,33.0,2.6,0.2,20.7,15.8,0.0,-1.4,1.6,0.2,0.008,-4.3,1.2,-3.1,-0.3
90,Vince Carter,SG,25.0,TOR,60.0,2385.0,20.5,0.515,0.239,0.235,6.4,8.7,7.5,19.9,2.1,1.3,9.6,30.5,0.0,4.6,2.4,7.0,0.14,4.7,-0.3,4.4,3.9
91,Sam Cassell,PG,32.0,MIL,74.0,2605.0,21.3,0.545,0.17,0.274,2.5,10.9,6.9,34.3,1.8,0.3,11.7,27.3,0.0,7.2,1.4,8.6,0.158,3.5,-1.1,2.4,2.9
92,Kelvin Cato,C,27.0,HOU,75.0,1917.0,15.0,0.599,0.003,0.595,10.4,21.1,15.7,2.5,1.1,3.4,11.4,11.2,0.0,3.6,1.7,5.3,0.133,-1.0,0.2,-0.7,0.6
93,Tyson Chandler,C,19.0,CHI,71.0,1389.0,13.0,0.543,0.0,0.73,9.3,19.8,14.4,6.5,1.1,5.0,19.8,16.6,0.0,0.4,1.4,1.8,0.062,-3.3,-0.2,-3.5,-0.5
94,Calbert Cheaney,SG,30.0,DEN,68.0,1631.0,10.3,0.499,0.009,0.144,3.8,13.4,8.4,11.3,1.1,1.0,12.4,15.5,0.0,0.6,0.6,1.2,0.037,-2.8,-0.8,-3.5,-0.6
96,Chris Childs,PG,34.0,TOR,69.0,1576.0,8.8,0.435,0.405,0.24,1.3,10.2,5.6,32.9,1.9,0.2,27.3,13.0,0.0,-0.4,1.5,1.1,0.033,-3.9,-0.3,-4.2,-0.9
97,Doug Christie,SG,31.0,SAC,81.0,2798.0,15.2,0.578,0.348,0.329,2.9,11.2,7.1,17.2,2.9,0.6,16.3,15.6,0.0,4.4,4.2,8.6,0.148,0.3,2.2,2.4,3.1
98,Keon Clark,C,26.0,TOR,81.0,2185.0,16.7,0.522,0.006,0.297,9.3,22.9,15.8,7.1,1.4,4.2,13.8,21.2,0.0,1.7,3.6,5.3,0.116,-1.3,0.6,-0.7,0.7
99,Speedy Claxton,PG,23.0,PHI,67.0,1528.0,12.6,0.469,0.073,0.301,3.5,8.4,5.9,21.9,3.4,0.3,15.7,18.2,0.0,0.4,2.4,2.8,0.087,-2.5,2.1,-0.4,0.6
100,Mateen Cleaves,PG,24.0,SAC,32.0,153.0,8.8,0.486,0.118,0.132,0.7,4.8,2.8,25.9,2.3,0.0,27.3,28.1,0.0,-0.4,0.2,-0.3,-0.082,-4.9,-2.3,-7.2,-0.2
101,Derrick Coleman,PF,34.0,PHI,58.0,2080.0,16.2,0.524,0.113,0.309,9.2,18.5,13.9,8.5,1.1,1.9,12.5,21.0,0.0,2.7,3.2,5.9,0.135,0.8,0.1,0.9,1.5
102,Bimbo Coles,PG,33.0,CLE,47.0,693.0,8.8,0.459,0.137,0.253,2.1,7.2,4.7,23.3,1.0,0.4,16.0,12.8,0.0,0.4,0.0,0.4,0.027,-3.0,-1.6,-4.5,-0.4
103,Jason Collier,C,24.0,HOU,25.0,365.0,11.1,0.486,0.011,0.337,9.6,16.2,12.8,4.1,0.9,0.7,10.6,15.5,0.0,0.3,0.1,0.4,0.057,-3.1,-2.1,-5.2,-0.3
104,Jarron Collins,C,23.0,UTA,70.0,1440.0,11.5,0.532,0.003,0.528,11.5,13.3,12.4,6.6,1.1,1.2,11.7,15.0,0.0,2.3,1.0,3.3,0.111,-2.1,-1.2,-3.3,-0.5
105,Jason Collins,C,23.0,NJN,77.0,1407.0,10.7,0.5,0.007,0.59,10.5,13.6,12.0,8.4,1.1,2.4,17.1,13.5,0.0,1.0,2.0,3.0,0.104,-2.7,0.6,-2.1,0.0
106,Chris Crawford,PF,26.0,ATL,7.0,131.0,11.5,0.514,0.022,0.333,7.8,14.0,10.9,6.7,0.8,2.8,16.2,21.3,0.0,0.0,0.1,0.1,0.035,-3.2,-0.3,-3.6,-0.1
107,Jamal Crawford,PG,21.0,CHI,23.0,481.0,15.3,0.555,0.31,0.07,1.2,7.2,4.1,21.8,2.0,0.8,14.2,21.5,0.0,0.4,0.2,0.6,0.055,1.7,-1.9,-0.2,0.2
108,Joe Crispin,PG,22.0,TOT,21.0,156.0,17.1,0.536,0.574,0.191,1.4,6.6,4.0,27.4,1.7,0.0,11.9,24.0,0.0,0.3,0.1,0.4,0.136,3.8,-0.2,3.6,0.2
109,Joe Crispin,PG,22.0,LAL,6.0,27.0,5.0,0.352,0.333,0.417,0.0,4.0,2.0,10.8,1.9,0.0,6.6,25.2,0.0,-0.1,0.0,0.0,-0.066,-8.4,-1.6,-10.1,-0.1
110,Joe Crispin,PG,22.0,PHO,15.0,129.0,19.6,0.58,0.625,0.143,1.7,7.1,4.4,30.9,1.6,0.0,13.1,23.8,0.0,0.4,0.1,0.5,0.178,6.4,0.1,6.5,0.3
111,Austin Croshere,PF,26.0,IND,76.0,1286.0,14.3,0.518,0.324,0.254,6.7,18.8,12.9,10.1,1.1,1.6,11.9,19.9,0.0,1.2,1.4,2.6,0.098,0.4,-0.4,0.1,0.7
112,John Crotty,PG,32.0,UTA,41.0,802.0,14.5,0.599,0.332,0.317,2.4,8.9,5.6,29.2,1.3,0.1,17.7,16.2,0.0,1.8,0.4,2.2,0.129,1.1,-0.8,0.3,0.5
113,Vonteego Cummings,PG,25.0,PHI,58.0,501.0,11.8,0.477,0.246,0.171,3.2,8.5,5.9,21.6,1.9,0.8,15.2,21.7,0.0,0.0,0.6,0.6,0.06,-1.8,0.2,-1.6,0.1
114,Dell Curry,SG,37.0,TOR,56.0,886.0,12.0,0.495,0.378,0.107,2.9,7.8,5.2,11.9,1.3,0.5,10.1,20.8,0.0,0.6,0.6,1.2,0.063,0.0,-1.0,-1.0,0.2
115,Eddy Curry,C,19.0,CHI,72.0,1150.0,14.4,0.54,0.0,0.424,11.0,16.8,13.8,4.0,0.7,3.4,13.4,20.7,0.0,1.0,0.8,1.8,0.075,-2.4,-1.9,-4.4,-0.7
116,Michael Curry,SG,33.0,DET,82.0,1912.0,6.2,0.521,0.094,0.33,0.9,9.4,5.2,10.1,1.3,0.4,16.0,9.3,0.0,0.7,1.6,2.3,0.057,-4.6,0.6,-4.0,-1.0
117,Samuel Dalembert,C,20.0,PHI,34.0,177.0,13.2,0.44,0.0,0.36,16.2,27.3,21.8,4.8,1.8,5.6,19.5,18.6,0.0,-0.2,0.4,0.3,0.072,-4.4,0.8,-3.6,-0.1
119,Erick Dampier,C,26.0,GSW,73.0,1740.0,11.3,0.484,0.0,0.44,10.0,13.9,11.9,7.8,0.5,6.5,21.4,17.6,0.0,-0.8,1.1,0.3,0.009,-3.9,0.4,-3.5,-0.7
120,Antonio Daniels,SG,26.0,SAS,82.0,2175.0,13.4,0.534,0.32,0.343,1.3,7.8,4.7,17.2,1.2,0.4,9.0,16.6,0.0,3.7,2.3,5.9,0.131,0.2,0.2,0.4,1.3
121,Antonio Davis,PF,33.0,TOR,77.0,2978.0,14.8,0.497,0.001,0.372,9.5,19.4,14.3,8.7,1.0,2.1,12.4,19.6,0.0,3.0,3.6,6.5,0.105,-0.5,-0.4,-0.9,0.8
122,Baron Davis,PG,22.0,CHH,82.0,3318.0,18.2,0.498,0.356,0.252,3.2,8.8,6.0,37.3,2.8,1.0,14.2,23.9,0.0,4.4,3.8,8.2,0.118,3.3,0.4,3.8,4.8
